date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,ORCL,AMD,IBM
2022-05-09,152.06,264.58,112.51,108.79,16.95,196.21,262.37,71.54,86.36,134.44
2022-05-10,154.51,269.5,114.4,108.86,17.6,197.65,266.68,72.53,88.73,129.13
2022-05-11,146.5,260.55,113.6,105.37,16.63,188.74,244.67,71.03,87.92,130.75
2022-05-12,142.56,255.35,112.84,106.93,16.18,191.24,242.67,70.73,87.06,132.9
2022-05-13,147.11,261.12,116.05,113.06,17.71,198.62,256.53,71.17,95.12,133.6
2022-05-16,145.54,261.5,114.45,110.81,17.26,200.04,241.46,69.71,94.24,135.03
2022-05-17,149.24,266.82,116.47,115.37,18.18,202.62,253.87,71.88,102.47,138.37
2022-05-18,140.82,254.08,111.9,107.11,16.94,192.24,236.6,68.3,96.28,132.94
2022-05-19,137.35,253.14,110.38,107.32,17.12,191.29,236.47,67.04,96.67,129.66
2022-05-20,137.59,252.56,108.91,107.59,16.69,193.54,221.3,68.63,93.5,128.48
2022-05-23,143.11,260.65,111.49,107.56,16.9,196.23,224.97,70.04,95.07,131.17
2022-05-24,140.36,259.62,105.97,104.1,16.15,181.28,209.39,69.03,91.16,133.8
2022-05-25,140.52,262.52,105.81,106.78,16.98,183.83,219.6,69.83,92.65,134.39
2022-05-26,143.78,265.9,107.79,111.08,17.85,191.63,235.91,71.66,98.75,136.89
2022-05-27,149.64,273.24,112.32,115.15,18.81,195.13,253.21,72.78,102.26,139.27
2022-05-31,148.84,271.87,113.76,120.21,18.67,193.64,252.75,71.92,101.86,138.84
2022-06-01,148.71,272.42,113.89,121.68,18.32,188.64,246.79,71.6,101.22,139.43
2022-06-02,151.21,274.58,117.62,125.51,19.59,198.86,258.33,73.14,108.59,140.15
2022-06-03,145.38,270.02,114.54,122.35,18.72,190.78,234.52,71.79,106.3,141.18
2022-06-06,146.14,268.75,116.82,124.79,18.79,194.25,238.28,72.97,105.65,142.88
2022-06-07,148.71,272.5,117.15,123.0,18.93,195.65,238.89,72.69,105.28,142.78
2022-06-08,147.96,270.41,117.19,121.18,18.65,196.64,241.87,71.38,101.9,140.83
2022-06-09,142.64,264.79,114.84,116.15,18.05,184.0,239.71,69.22,98.8,137.96
2022-06-10,137.13,252.99,111.16,109.65,16.97,175.57,232.23,67.14,94.82,136.19
2022-06-13,131.88,242.26,106.39,103.67,15.65,164.26,215.74,64.05,86.99,135.11
2022-06-14,132.76,244.49,106.72,102.31,15.84,163.73,220.89,70.72,86.99,135.72
2022-06-15,135.43,251.76,109.76,107.67,16.53,169.35,233.0,69.7,89.3,137.06
2022-06-16,130.06,244.97,106.03,103.66,15.6,160.87,213.1,68.71,82.05,135.67
2022-06-17,131.56,247.65,107.14,106.22,15.88,163.74,216.76,67.72,81.57,135.02
2022-06-21,135.87,253.74,111.54,108.68,16.57,157.05,237.04,67.68,83.79,137.85
2022-06-22,135.35,253.13,111.49,108.95,16.36,155.85,236.09,66.53,83.75,137.08
2022-06-23,138.27,258.86,112.24,112.44,16.23,158.75,235.07,67.63,82.43,138.44
2022-06-24,141.66,267.7,117.98,116.46,17.13,170.16,245.71,70.7,87.08,142.06
2022-06-27,141.66,264.89,115.83,113.22,16.87,169.49,244.92,70.41,86.16,142.8
2022-06-28,137.44,256.48,112.01,107.4,15.98,160.68,232.66,68.58,80.78,141.86
2022-06-29,139.23,260.26,111.7,108.92,15.54,163.94,228.49,69.21,77.99,140.71
2022-06-30,136.72,256.83,108.96,106.21,15.16,161.25,224.47,69.87,76.47,141.19
2022-07-01,138.93,259.58,108.74,109.56,14.52,160.03,227.26,70.87,73.67,141.12
2022-07-05,141.56,262.85,113.26,113.5,14.96,168.19,233.07,71.99,75.2,137.62
2022-07-06,142.92,266.21,114.57,114.33,15.13,169.77,231.73,71.66,75.35,138.08
2022-07-07,146.35,268.4,118.78,116.33,15.86,172.19,244.54,71.83,79.3,140.83
2022-07-08,147.04,267.66,119.35,115.54,15.84,170.88,250.76,71.87,79.35,140.47
2022-07-11,144.87,264.51,115.68,111.75,15.15,162.88,234.34,71.57,76.95,141.0
2022-07-12,145.86,253.67,114.02,109.22,15.08,163.27,233.07,70.41,76.36,139.18
2022-07-13,145.49,252.72,111.35,110.4,15.16,163.49,237.04,70.03,77.52,137.18
2022-07-14,148.47,254.08,110.37,110.63,15.37,158.05,238.31,69.45,78.6,139.06
2022-07-15,150.17,256.72,111.78,113.55,15.76,164.7,240.07,70.74,81.11,139.92
2022-07-18,147.07,254.25,109.03,113.76,16.1,167.23,240.55,70.21,81.43,138.13
2022-07-19,151.0,259.53,113.81,118.21,16.99,175.78,245.53,72.24,85.88,130.88
2022-07-20,153.04,262.27,113.9,122.77,17.81,183.09,247.5,72.59,89.43,129.18
2022-07-21,155.35,264.84,114.34,124.63,18.05,183.17,271.71,74.54,91.09,127.15
2022-07-22,154.09,260.36,107.9,122.42,17.32,169.27,272.24,74.9,88.1,128.25
2022-07-25,152.95,258.83,107.51,121.14,17.02,166.65,268.43,74.86,87.54,128.54
2022-07-26,151.6,251.9,105.02,114.81,16.53,159.15,258.86,74.03,85.25,128.08
2022-07-27,156.79,268.74,113.06,120.97,17.79,169.58,274.82,75.87,89.82,129.12
2022-07-28,157.35,276.41,114.22,122.28,17.98,160.72,280.9,77.04,91.67,129.22
2022-07-29,162.51,280.74,116.32,134.95,18.16,159.1,297.15,77.84,94.47,130.79
2022-08-01,161.51,278.01,114.86,135.39,18.44,159.93,297.28,77.44,96.78,132.04
2022-08-02,160.01,274.82,115.13,134.16,18.53,160.19,300.59,76.35,99.29,131.81
2022-08-03,166.13,282.47,118.08,139.52,18.89,168.8,307.4,77.37,98.09,132.34
2022-08-04,165.81,283.65,118.19,142.57,19.22,170.57,308.63,77.4,103.91,131.64
2022-08-05,165.35,282.91,117.47,140.8,18.99,167.11,288.17,77.35,102.31,132.48
2022-08-08,164.87,280.32,117.3,139.41,17.79,170.25,290.42,76.47,100.07,132.61
2022-08-09,164.92,282.3,116.63,137.83,17.09,168.53,283.33,76.77,95.54,129.47
2022-08-10,169.24,289.16,119.7,142.69,18.1,178.34,294.36,77.54,99.05,131.5
2022-08-11,168.49,287.02,118.84,140.64,17.94,177.49,286.63,77.16,98.12,132.54
2022-08-12,172.1,291.91,121.68,143.55,18.71,180.5,300.03,79.15,100.83,134.01
2022-08-15,173.19,293.47,122.08,143.18,19.03,180.89,309.32,79.11,101.01,134.93
2022-08-16,173.03,292.71,121.7,144.78,18.88,179.47,306.56,79.52,100.2,136.56
2022-08-17,174.55,291.32,119.55,142.1,18.34,174.85,304.0,79.25,98.27,137.79
2022-08-18,174.15,290.17,120.17,142.3,18.77,174.66,302.87,79.32,100.44,139.07
2022-08-19,171.52,286.15,117.21,138.23,17.85,167.96,296.67,78.66,95.95,138.37
2022-08-22,167.57,277.75,114.24,133.22,17.03,163.05,289.91,76.46,92.84,135.55
2022-08-23,167.23,276.44,113.86,133.62,17.18,161.11,296.45,76.41,92.49,134.74
2022-08-24,167.53,275.79,113.69,133.8,17.22,163.26,297.1,76.17,92.73,133.23
2022-08-25,170.03,278.85,116.65,137.28,17.91,168.78,296.07,76.89,97.18,133.98
2022-08-26,163.62,268.09,110.34,130.75,16.26,161.78,288.09,74.65,91.18,130.38
2022-08-29,161.38,265.23,109.42,129.79,15.8,159.17,284.82,74.19,88.49,130.31
2022-08-30,158.91,262.97,108.94,128.73,15.47,157.16,277.7,74.14,86.94,129.58
2022-08-31,157.22,261.47,108.22,126.77,15.09,162.93,275.61,74.15,84.87,128.45
2022-09-01,157.96,260.4,109.74,127.82,13.94,165.36,277.16,75.3,82.33,129.66
2022-09-02,155.81,256.06,107.85,127.51,13.65,160.32,270.21,74.68,80.24,127.79
2022-09-06,154.53,253.25,106.81,126.11,13.47,158.54,274.42,73.83,78.72,126.72
2022-09-07,155.96,258.09,109.45,129.48,13.71,160.39,283.7,74.49,79.61,127.71
2022-09-08,154.46,258.52,108.38,129.82,13.99,162.06,289.26,74.65,82.78,128.47
2022-09-09,157.37,264.46,110.65,133.27,14.39,169.15,299.68,75.91,85.45,129.19
2022-09-12,163.43,266.65,110.86,136.45,14.51,168.96,304.42,77.08,84.64,130.66
2022-09-13,153.84,251.99,104.32,126.82,13.13,153.13,292.13,76.04,77.03,127.25
2022-09-14,155.31,252.22,105.0,128.55,13.13,151.47,302.61,72.12,77.45,127.69
2022-09-15,152.37,245.38,102.91,126.28,12.93,149.55,303.75,70.24,76.66,125.49
2022-09-16,150.7,244.74,102.8,123.53,13.2,146.29,303.35,68.83,76.51,127.27
2022-09-19,154.48,244.52,103.07,124.66,13.38,148.02,309.07,69.07,76.77,127.73
2022-09-20,156.9,242.45,101.14,122.19,13.18,146.09,308.73,68.11,75.25,126.3
2022-09-21,153.72,238.95,99.28,118.54,13.26,142.12,300.8,66.75,74.48,124.93
2022-09-22,152.74,240.98,100.14,117.31,12.56,142.82,288.59,66.03,69.5,125.31
2022-09-23,150.43,237.92,98.74,113.78,12.52,140.41,275.33,64.55,67.96,122.71
2022-09-26,150.77,237.45,98.17,115.15,12.23,136.37,276.01,63.45,66.3,122.01
2022-09-27,151.76,236.41,97.5,114.41,12.41,134.4,282.94,62.42,67.17,121.74
2022-09-28,149.84,241.07,100.05,118.01,12.74,141.61,287.81,63.07,68.36,122.76
2022-09-29,142.48,237.5,97.42,114.8,12.22,136.41,268.21,61.4,64.14,121.63
2022-09-30,138.2,232.9,95.65,113.0,12.14,135.68,265.25,61.07,63.36,118.81
2022-10-03,142.45,240.74,98.64,115.88,12.51,138.61,242.4,63.08,66.11,121.51
2022-10-04,146.1,248.88,101.64,121.09,13.17,140.28,249.44,65.69,67.9,125.5
2022-10-05,146.4,249.2,101.43,120.95,13.21,138.98,240.81,66.64,67.94,125.74
2022-10-06,145.43,246.79,101.42,120.3,13.13,139.07,238.13,65.3,67.85,122.23
2022-10-07,140.09,234.24,98.68,114.56,12.08,133.45,223.07,63.29,58.44,118.82
2022-10-10,140.42,229.25,97.86,113.67,11.67,133.79,222.96,62.57,57.81,117.75
2022-10-11,138.98,225.41,97.18,112.21,11.59,128.54,216.5,62.41,57.63,117.8
2022-10-12,138.34,225.75,97.56,112.9,11.5,127.5,217.24,63.78,57.85,117.57
2022-10-13,142.99,234.24,99.06,112.53,11.96,130.29,221.72,65.2,58.94,121.79
2022-10-14,138.38,228.56,96.56,106.9,11.23,126.76,204.99,64.31,55.94,120.04
2022-10-17,142.41,237.53,99.97,113.79,11.89,134.04,219.35,67.02,57.96,121.52
2022-10-18,143.75,238.5,100.77,116.36,11.97,132.8,220.19,67.03,57.92,122.94
2022-10-19,143.86,236.48,99.63,115.07,12.05,133.23,222.04,66.3,57.23,122.51
2022-10-20,143.39,236.15,99.97,115.25,12.19,131.53,207.28,69.25,57.77,128.3
2022-10-21,147.27,242.12,101.13,119.32,12.47,130.01,214.44,72.7,58.82,129.9
2022-10-24,149.45,247.25,102.52,119.82,12.6,129.72,211.25,72.92,58.7,132.69
2022-10-25,152.34,250.66,104.48,120.6,13.26,137.51,222.42,73.14,61.47,132.93
2022-10-26,149.35,231.32,94.93,115.66,12.9,129.82,224.64,74.82,59.73,135.01
2022-10-27,144.8,226.75,92.22,110.96,13.18,97.94,225.09,75.15,58.6,134.77
2022-10-28,155.74,235.87,96.29,103.41,13.83,99.2,228.52,77.36,62.01,138.51
2022-10-31,153.34,232.13,94.51,102.44,13.5,93.16,227.54,78.07,60.06,138.29
2022-11-01,150.65,228.17,90.47,96.79,13.54,95.2,227.82,77.11,59.66,138.2
2022-11-02,145.03,220.1,86.97,92.12,13.22,90.54,214.98,75.12,58.63,136.83
2022-11-03,138.88,214.25,83.43,89.3,13.42,88.91,215.31,75.03,60.11,134.47
2022-11-04,138.38,221.39,86.58,90.98,14.16,90.79,207.47,76.0,62.19,136.96
2022-11-07,138.92,227.87,88.49,90.53,14.3,96.72,197.08,76.74,63.08,138.34
2022-11-08,139.5,228.87,88.9,89.98,14.6,96.47,191.3,75.64,63.85,140.04
2022-11-09,134.87,224.51,87.32,86.14,13.78,101.47,177.59,75.66,59.92,137.39
2022-11-10,146.87,242.98,93.94,96.63,15.75,111.87,190.72,77.17,68.47,141.23
2022-11-11,149.7,247.11,96.41,100.79,16.33,113.02,195.97,77.74,72.37,143.17
2022-11-14,148.28,241.55,95.7,98.49,16.3,114.22,190.95,78.53,73.53,144.2
2022-11-15,150.04,241.97,98.44,98.94,16.67,117.08,194.42,79.18,76.37,144.34
2022-11-16,148.79,241.73,98.85,97.12,15.91,113.23,186.92,79.89,72.7,144.52
2022-11-17,150.72,241.68,98.36,94.85,15.68,111.45,183.17,79.2,73.9,146.09
2022-11-18,151.29,241.22,97.43,94.14,15.41,112.05,180.19,79.73,73.57,147.64
2022-11-21,148.01,242.05,95.6,92.46,15.32,109.86,167.87,79.82,72.46,146.68
2022-11-22,150.18,245.03,97.05,93.2,16.04,111.44,169.91,82.12,75.25,149.1
2022-11-23,151.07,247.58,98.46,94.13,16.52,112.24,183.2,82.56,76.4,148.75
2022-11-25,148.11,247.49,97.46,93.41,16.27,111.41,182.86,82.72,75.14,148.37
2022-11-28,144.22,241.76,96.05,93.95,15.83,108.78,182.92,81.39,73.19,146.18
2022-11-29,141.17,240.33,95.19,92.42,15.64,109.46,180.83,80.85,73.39,146.49
2022-11-30,148.03,255.14,100.99,96.54,16.92,118.1,194.7,83.03,77.63,148.9
2022-12-01,148.31,254.69,100.99,95.5,17.14,120.44,194.7,84.11,77.48,149.16
2022-12-02,147.81,255.02,100.44,94.13,16.88,123.49,194.86,83.35,74.98,148.67
2022-12-05,146.63,250.2,99.48,91.01,16.61,122.43,182.45,79.43,73.62,147.41
2022-12-06,142.91,245.12,96.98,88.25,15.99,114.12,179.82,78.91,70.27,147.5
2022-12-07,140.94,244.37,94.94,88.46,16.12,113.93,174.04,78.78,70.14,147.27
2022-12-08,142.65,247.4,93.71,90.35,17.17,115.33,173.44,80.07,70.47,147.78
2022-12-09,142.16,245.42,92.83,89.09,17.0,115.9,179.05,79.86,68.59,147.05
2022-12-12,144.49,252.51,93.31,90.55,17.54,114.71,167.82,81.28,70.67,149.21
2022-12-13,145.47,256.92,95.63,92.49,18.07,120.15,160.95,80.56,71.65,150.57
2022-12-14,143.21,257.22,95.07,91.58,17.67,121.59,156.8,81.82,68.93,149.86
2022-12-15,136.5,249.01,90.86,88.45,16.95,116.15,157.67,80.07,66.53,142.36
2022-12-16,134.51,244.69,90.26,87.86,16.57,119.43,150.23,79.58,65.41,140.16
2022-12-19,132.37,240.45,88.44,84.92,16.25,114.48,149.87,80.5,64.59,138.87
2022-12-20,132.3,241.8,89.02,85.19,16.09,117.09,137.8,80.94,65.05,141.28
2022-12-21,135.45,244.43,89.58,86.77,16.5,119.76,137.57,81.5,67.68,142.14
2022-12-22,132.23,238.19,87.76,83.79,15.34,117.12,125.35,80.49,63.86,140.88
2022-12-23,131.86,238.73,89.23,85.25,15.21,118.04,123.15,80.85,64.52,141.65
2022-12-27,130.03,236.96,87.39,83.04,14.12,116.88,109.1,80.98,63.27,142.42
2022-12-28,126.04,234.53,86.02,81.82,14.04,115.62,112.71,80.33,62.57,140.02
2022-12-29,129.61,241.01,88.45,84.18,14.6,120.26,121.82,81.4,64.82,141.06
2022-12-30,129.93,239.82,88.23,84.0,14.61,120.34,123.18,81.74,64.77,140.89
2023-01-03,125.07,239.58,89.12,85.82,14.32,124.74,108.1,83.72,64.02,141.55
2023-01-04,126.36,229.1,88.08,85.14,14.75,127.37,113.64,84.48,64.66,142.6
2023-01-05,125.02,222.31,86.2,83.12,14.27,126.94,110.34,84.31,62.33,141.11
2023-01-06,129.62,224.93,87.34,86.08,14.86,130.02,113.06,85.66,63.96,143.7
2023-01-09,130.15,227.12,88.02,87.36,15.63,129.47,119.77,86.42,67.24,143.55
2023-01-10,130.73,228.85,88.42,89.87,15.91,132.99,118.85,86.5,68.05,144.8
2023-01-11,133.49,235.77,91.52,95.09,16.0,132.89,123.22,88.6,69.06,145.26
2023-01-12,133.41,238.51,91.13,95.27,16.51,136.71,123.56,88.78,70.8,145.55
2023-01-13,134.76,239.23,92.12,98.12,16.9,136.98,122.4,89.2,71.0,145.89
2023-01-17,135.94,240.35,91.29,96.05,17.7,135.36,131.49,88.6,71.59,145.19
2023-01-18,135.21,235.81,91.12,95.46,17.38,133.02,128.78,86.71,70.53,140.41
2023-01-19,135.27,231.93,93.05,93.68,16.77,136.15,127.17,85.94,67.71,140.62
2023-01-20,137.87,240.22,98.02,97.25,17.84,139.37,133.42,87.25,70.07,141.2
2023-01-23,141.11,242.58,99.79,97.52,19.19,143.27,143.75,88.97,76.53,141.86
2023-01-24,142.53,242.04,97.7,96.32,19.27,143.14,143.89,89.7,74.7,141.49
2023-01-25,141.86,240.61,95.22,97.18,19.32,141.5,144.43,89.64,74.91,140.76
2023-01-26,143.96,248.0,97.52,99.22,19.8,147.3,160.27,89.83,75.16,134.45
2023-01-27,145.93,248.16,99.37,102.24,20.36,151.74,177.9,88.99,75.4,134.39
2023-01-30,143.0,242.71,96.94,100.55,19.16,147.06,166.66,87.35,72.45,135.3
2023-01-31,144.29,247.81,98.84,103.13,19.54,148.97,173.22,88.46,75.15,134.73
2023-02-01,145.43,252.75,100.43,105.15,20.94,153.12,181.41,90.05,84.64,135.09
2023-02-02,150.82,264.6,107.74,112.91,21.71,188.77,188.27,89.38,88.31,136.39
2023-02-03,154.5,258.35,104.78,103.39,21.1,186.53,189.98,89.62,86.09,136.94
2023-02-06,151.73,256.77,102.9,102.18,21.09,186.06,194.76,88.53,83.68,136.18
2023-02-07,154.65,267.56,107.64,102.11,22.17,191.62,196.81,87.74,85.91,135.84
2023-02-08,151.92,266.73,99.37,100.05,22.21,183.43,201.29,86.69,84.69,135.98
2023-02-09,150.87,263.62,95.01,98.24,22.34,177.92,207.32,86.65,83.21,133.75
2023-02-10,151.01,263.1,94.57,97.61,21.27,174.15,196.89,87.14,81.48,135.6
2023-02-13,153.85,271.32,94.61,99.54,21.79,179.43,194.64,89.42,83.13,137.35
2023-02-14,153.2,272.17,94.68,99.7,22.97,179.48,209.25,89.09,85.95,136.01
2023-02-15,155.33,269.32,96.94,101.16,22.76,177.16,214.24,88.34,85.18,136.4
2023-02-16,153.71,262.15,95.51,98.15,22.0,172.44,202.04,87.72,80.08,135.0
2023-02-17,152.55,258.06,94.35,97.2,21.39,172.88,208.31,87.28,78.5,135.02
2023-02-21,148.48,252.67,91.79,94.58,20.66,172.08,197.37,86.2,76.77,131.71
2023-02-22,148.91,251.51,91.65,95.79,20.75,171.12,200.86,86.32,76.61,130.97
2023-02-23,149.4,254.77,90.89,95.82,23.66,172.04,202.07,88.58,79.75,130.79
2023-02-24,146.71,249.22,89.13,93.5,23.29,170.39,196.88,88.66,78.09,130.57
2023-02-27,147.92,250.16,89.87,93.76,23.5,169.54,207.63,87.96,78.77,130.49
2023-02-28,147.41,249.42,90.06,94.23,23.22,174.94,205.71,87.4,78.58,129.3
2023-03-01,145.31,246.27,90.36,92.17,22.7,173.42,202.77,86.34,78.29,128.19
2023-03-02,145.91,251.11,92.0,92.13,23.31,174.53,190.9,86.97,80.44,128.93
2023-03-03,151.03,255.29,93.65,94.9,23.89,185.25,197.79,89.25,81.52,129.64
2023-03-06,153.83,256.87,95.13,93.75,23.55,184.9,193.81,89.74,81.16,130.19
2023-03-07,151.6,254.15,93.86,93.55,23.29,184.51,187.71,88.36,82.11,128.25
2023-03-08,152.87,253.7,94.25,93.92,24.18,184.97,182.0,88.49,85.37,128.05
2023-03-09,150.59,252.32,92.32,92.25,23.44,181.69,172.92,86.87,84.03,126.16
2023-03-10,148.5,248.59,90.63,90.73,22.97,179.51,173.44,84.07,82.67,125.45
2023-03-13,150.47,253.92,91.11,92.43,22.97,180.9,174.48,84.93,82.01,125.58
2023-03-14,152.59,260.79,93.97,94.88,24.06,194.02,183.26,84.56,87.45,124.65
2023-03-15,152.99,265.44,96.11,96.2,24.23,197.75,180.45,82.98,89.68,123.28
2023-03-16,155.85,276.2,100.32,100.04,25.54,204.93,184.13,84.82,96.6,124.7
2023-03-17,155.0,279.43,101.62,98.95,25.73,195.61,180.13,85.26,97.84,123.69
2023-03-20,157.4,272.23,101.22,97.71,25.9,197.81,183.25,86.96,96.81,125.94
2023-03-21,159.28,273.78,104.92,100.61,26.2,202.16,197.58,87.58,95.93,126.57
2023-03-22,157.83,272.29,103.37,98.7,26.47,199.81,191.15,87.9,97.58,124.05
2023-03-23,158.93,277.66,105.6,98.71,27.19,204.28,192.22,87.78,100.28,123.37
2023-03-24,160.25,280.57,105.44,98.13,26.78,206.01,190.41,88.01,97.95,125.29
2023-03-27,158.28,276.38,102.46,98.04,26.53,202.84,191.81,90.14,96.61,129.31
2023-03-28,157.65,275.23,101.03,97.24,26.41,200.68,189.19,89.85,94.56,129.34
2023-03-29,160.77,280.51,101.39,100.25,26.98,205.35,193.88,90.62,96.09,129.71
2023-03-30,162.36,284.05,100.89,102.0,27.38,207.84,195.28,90.51,97.88,129.22
2023-03-31,164.9,288.3,103.73,103.29,27.78,211.94,207.46,92.92,98.01,131.09
2023-04-03,166.17,287.23,104.36,102.41,27.97,213.07,194.77,93.92,96.56,132.06
2023-04-04,165.63,287.18,104.72,103.95,27.45,214.72,192.58,94.0,95.87,131.6
2023-04-05,163.76,284.34,104.47,101.1,26.88,211.48,185.52,94.89,92.56,132.14
2023-04-06,164.66,291.6,108.42,102.06,27.04,216.1,185.06,95.92,92.47,130.5
2023-04-10,162.03,289.39,106.44,102.17,27.58,214.75,184.51,93.76,95.48,131.03
2023-04-11,160.8,282.83,105.35,99.92,27.17,213.85,186.79,93.97,94.03,130.42
2023-04-12,160.1,283.49,104.64,97.83,26.5,214.0,180.54,93.9,92.33,128.54
2023-04-13,165.56,289.84,107.43,102.4,26.46,220.35,185.9,95.55,92.09,127.9
2023-04-14,165.21,286.14,108.87,102.51,26.76,221.49,185.0,95.71,91.75,128.14
2023-04-17,165.23,288.8,105.97,102.74,27.0,218.86,187.04,95.59,89.87,127.82
2023-04-18,166.47,288.37,104.5,102.3,27.67,217.89,184.31,96.47,89.78,127.78
2023-04-19,167.63,288.45,104.18,104.3,27.93,215.7,180.59,95.81,89.94,126.32
2023-04-20,166.65,286.11,105.29,103.81,27.1,213.07,162.99,94.83,90.11,126.36
2023-04-21,165.02,285.76,105.41,106.96,27.12,212.89,165.08,95.15,88.43,125.73
2023-04-24,165.33,281.77,105.97,106.21,27.04,212.79,162.55,95.44,87.57,125.4
2023-04-25,163.77,275.42,103.85,102.57,26.24,207.55,160.67,94.06,83.8,125.89
2023-04-26,163.76,295.37,103.71,104.98,26.96,209.4,153.75,93.71,85.94,125.85
2023-04-27,168.41,304.83,107.59,109.82,27.23,238.56,160.19,95.04,87.44,126.97
2023-04-28,169.68,307.26,107.34,105.45,27.75,240.32,164.31,94.72,89.37,126.41
2023-05-01,169.59,305.56,107.2,102.05,28.91,243.18,161.83,94.87,89.69,126.09
2023-05-02,168.54,305.41,105.32,103.63,28.21,239.24,160.31,94.8,89.91,125.16
2023-05-03,167.45,304.4,105.41,103.65,27.8,237.03,160.61,94.78,81.62,123.45
2023-05-04,165.79,305.41,104.69,104.0,27.56,233.52,161.2,94.97,86.61,122.57
2023-05-05,173.57,310.65,105.57,105.66,28.68,232.78,170.06,96.97,89.84,123.65
2023-05-08,173.5,308.65,107.77,105.83,29.15,233.27,171.79,96.79,95.04,123.4
2023-05-09,171.77,307.0,107.35,106.62,28.57,233.37,169.15,96.14,95.06,121.17
2023-05-10,173.56,312.31,111.75,110.19,28.89,233.08,168.54,97.52,97.02,122.02
2023-05-11,173.75,310.11,116.57,112.18,28.58,235.79,172.08,97.44,97.1,120.9
2023-05-12,172.57,308.97,117.51,110.26,28.34,233.81,167.98,97.85,95.26,122.84
2023-05-15,172.07,309.46,116.51,111.2,28.95,238.86,166.35,97.26,97.4,123.36
2023-05-16,172.07,311.74,119.51,113.4,29.21,238.82,166.52,98.25,101.48,123.46
2023-05-17,172.69,314.0,120.84,115.5,30.18,242.49,173.86,99.77,103.75,125.71
2023-05-18,175.05,318.52,122.83,118.15,31.68,246.85,176.89,102.34,107.93,126.15
2023-05-19,175.16,318.34,122.76,116.25,31.26,245.64,180.14,102.84,105.82,127.26
2023-05-22,174.2,321.18,125.05,115.01,31.18,248.32,188.87,101.77,108.0,127.5
2023-05-23,171.56,315.26,122.56,114.99,30.69,246.74,185.77,98.54,108.12,128.18
2023-05-24,171.84,313.85,120.9,116.75,30.54,249.21,182.9,98.32,108.27,125.68
2023-05-25,172.99,325.92,123.48,115.0,37.98,252.69,184.47,104.29,120.35,126.76
2023-05-26,175.43,332.89,124.61,120.11,38.95,262.04,193.17,104.08,127.03,128.89
2023-05-30,177.3,331.21,123.67,121.66,40.11,262.52,201.16,105.15,125.27,129.48
2023-05-31,177.25,328.39,122.87,120.58,37.83,264.72,203.93,105.94,118.21,128.59
2023-06-01,180.09,332.58,123.72,122.77,39.77,272.61,207.52,105.99,119.47,129.82
2023-06-02,180.95,335.4,124.67,124.25,39.33,272.61,213.97,105.89,117.86,132.42
2023-06-05,179.58,335.94,126.01,125.3,39.17,271.39,217.61,106.93,117.93,132.64
2023-06-06,179.21,333.68,127.31,126.61,38.65,271.12,221.31,107.1,124.23,132.69
2023-06-07,177.82,323.38,122.5,121.23,37.48,263.6,224.57,105.25,117.83,134.38
2023-06-08,180.57,325.26,122.14,124.25,38.51,264.58,234.86,107.48,121.05,134.41
2023-06-09,180.96,326.79,122.23,123.43,38.77,264.95,244.4,109.85,124.92,135.3
2023-06-12,183.79,331.85,123.64,126.57,39.48,271.05,249.83,116.43,129.19,136.42
2023-06-13,183.31,334.29,123.83,126.66,41.02,271.32,258.71,116.68,124.53,137.6
2023-06-14,183.95,337.34,123.67,126.42,43.0,273.35,256.79,122.27,127.33,137.2
2023-06-15,186.01,348.1,125.09,127.11,42.65,281.83,255.9,126.55,124.24,138.4
2023-06-16,184.92,342.33,123.53,125.49,42.69,281.0,260.54,125.46,120.08,137.48
2023-06-20,185.01,338.05,123.1,125.78,43.81,284.33,274.45,122.04,118.93,135.96
2023-06-21,183.96,333.56,120.55,124.83,43.05,281.64,259.46,122.1,112.11,133.69
2023-06-22,187.0,339.71,123.15,130.15,43.03,284.88,264.61,120.58,110.7,131.17
2023-06-23,186.68,335.02,122.34,129.33,42.21,288.73,256.6,118.64,110.01,129.43
2023-06-26,185.27,328.6,118.34,127.33,40.63,278.47,241.05,116.78,107.51,131.34
2023-06-27,188.06,334.57,118.33,129.18,41.88,287.05,250.21,117.84,110.39,132.34
2023-06-28,189.25,335.85,120.18,129.04,41.12,285.29,256.24,116.53,110.17,131.76
2023-06-29,189.59,335.05,119.1,127.9,40.82,281.53,257.5,117.78,111.24,134.06
2023-06-30,193.97,340.54,119.7,130.36,42.3,286.98,261.77,119.09,113.91,133.81
2023-07-03,192.46,337.99,119.9,130.22,42.41,286.02,279.82,117.15,115.82,133.67
2023-07-05,191.33,338.15,121.75,130.38,42.32,294.37,282.48,115.96,113.95,134.24
2023-07-06,191.81,341.27,120.11,128.36,42.1,291.99,276.54,115.45,113.48,132.16
2023-07-07,190.68,337.22,119.48,129.78,42.5,290.53,274.43,114.61,113.17,132.08
2023-07-10,188.61,331.83,116.45,127.13,42.18,294.1,269.61,114.38,113.58,132.9
2023-07-11,188.08,332.47,117.14,128.78,42.41,298.29,269.79,114.88,111.32,134.44
2023-07-12,189.77,337.2,118.93,130.8,43.9,309.34,271.99,116.02,114.58,132.84
2023-07-13,190.54,342.66,124.54,134.3,45.98,313.41,277.9,117.45,115.92,133.92
